	0
"lemma_""never"""	1201
"form_""know"""	1202
"lemma_""know"""	1203
"form_""control"""	1204
"lemma_""control"""	1205
"form_""unless"""	1206
"lemma_""unless"""	1207
"form_""study"""	1208
"form_""element"""	1209
"lemma_""element"""	1210
"form_""experiment"""	1211
"form_""alternative"""	1212
"lemma_""alternative"""	1213
"form_""ways"""	1214
"form_""doing"""	1215
"form_""From"""	1216
"form_""point"""	1217
"form_""view"""	1218
"lemma_""view"""	1219
"form_""very"""	1220
"lemma_""very"""	1221
"form_""real"""	1222
"lemma_""real"""	1223
"form_""faced"""	1224
"form_""accentuated"""	1225
"lemma_""accentuate"""	1226
"form_""need"""	1227
"form_""goods"""	1228
"lemma_""goods"""	1229
"form_""much"""	1230
"lemma_""much"""	1231
"form_""fundamental"""	1232
"lemma_""fundamental"""	1233
"form_""thinking"""	1234
"lemma_""thinking"""	1235
"form_""research"""	1236
"form_""following"""	1237
"form_""willy"""	1238
"lemma_""willy"""	1239
"form_""nilly"""	1240
"lemma_""nilly"""	1241
"pos_""INTJ"""	1242
"dep_""discourse"""	1243
"form_""trying"""	1244
"form_""match"""	1245
"lemma_""match"""	1246
"form_""means"""	1247
"lemma_""means"""	1248
"form_""reaching"""	1249
"lemma_""reach"""	1250
"form_""influencing"""	1251
"lemma_""influence"""	1252
"form_""consumers"""	1253
"form_""evaluated"""	1254
"lemma_""evaluate"""	1255
"form_""phases"""	1256
"form_""total"""	1257
"lemma_""total"""	1258
"form_""effort"""	1259
"lemma_""effort"""	1260
"form_""effectiveness"""	1261
"lemma_""effectiveness"""	1262
"form_""Increasing"""	1263
"form_""tempo"""	1264
"lemma_""tempo"""	1265
"form_""Practically"""	1266
"form_""forecasts"""	1267
"form_""mention"""	1268
"lemma_""mention"""	1269
"form_""exciting"""	1270
"lemma_""exciting"""	1271
"form_""horizon"""	1272
"lemma_""horizon"""	1273
"form_""building"""	1274
"form_""beats"""	1275
"lemma_""beat"""	1276
"form_""era"""	1277
"lemma_""era"""	1278
"form_""store"""	1279
"form_""On"""	1280
"form_""hand"""	1281
"lemma_""hand"""	1282
"form_""process"""	1283
"form_""obsoleting"""	1284
"lemma_""obsolete"""	1285
"form_""old"""	1286
"form_""introducing"""	1287
"lemma_""introduce"""	1288
"form_""usually"""	1289
"lemma_""usually"""	1290
"form_""mighty"""	1291
"lemma_""mighty"""	1292
"form_""expensive"""	1293
"lemma_""expensive"""	1294
"form_""markets"""	1295
"form_""error"""	1296
"lemma_""error"""	1297
"form_""progressively"""	1298
"lemma_""progressively"""	1299
"form_""Is"""	1300
"form_""tuned"""	1301
"lemma_""tune"""	1302
"form_""commercial"""	1303
"lemma_""commercial"""	1304
"form_""realities"""	1305
"lemma_""reality"""	1306
"form_""regular"""	1307
"lemma_""regular"""	1308
"form_""communications"""	1309
"lemma_""communication"""	1310
"form_""meetings"""	1311
"lemma_""meeting"""	1312
"form_""personnel"""	1313
"lemma_""personnel"""	1314
"form_""people"""	1315
"lemma_""person"""	1316
"form_""Technical"""	1317
"lemma_""technical"""	1318
"form_""knowledge"""	1319
"lemma_""knowledge"""	1320
"form_""wonderful"""	1321
"lemma_""wonderful"""	1322
"form_""thing"""	1323
"form_""useless"""	1324
"lemma_""useless"""	1325
"form_""eventually"""	1326
"lemma_""eventually"""	1327
"form_""feeds"""	1328
"lemma_""feed"""	1329
"form_""register"""	1330
"lemma_""register"""	1331
"form_""individuals"""	1332
"lemma_""individual"""	1333
"form_""who"""	1334
"lemma_""who"""	1335
"form_""shepherd"""	1336
"lemma_""shepherd"""	1337
"form_""commercialization"""	1338
"lemma_""commercialization"""	1339
"form_""develop"""	1340
"form_""reliable"""	1341
"lemma_""reliable"""	1342
"form_""estimates"""	1343
"lemma_""estimate"""	1344
"form_""volume"""	1345
"lemma_""volume"""	1346
"form_""translate"""	1347
"lemma_""translate"""	1348
"form_""profit"""	1349
"form_""loss"""	1350
"lemma_""loss"""	1351
"form_""balance"""	1352
"lemma_""balance"""	1353
"form_""sheet"""	1354
"lemma_""sheet"""	1355
"form_""figures"""	1356
"lemma_""figure"""	1357
"form_""act"""	1358
"lemma_""act"""	1359
"form_""assurance"""	1360
"lemma_""assurance"""	1361
"form_""seen"""	1362
"form_""shelved"""	1363
"lemma_""shel"""	1364
feats_PronType=Neg	1365
"form_""had"""	1366
"form_""assignment"""	1367
"lemma_""assignment"""	1368
"form_""facts"""	1369
"form_""plans"""	1370
"form_""could"""	1371
"lemma_""could"""	1372
"form_""mind"""	1373
"lemma_""mind"""	1374
"form_""3"""	1375
"lemma_""3"""	1376
"form_""shortage"""	1377
"lemma_""shortage"""	1378
"form_""skilled"""	1379
"lemma_""skilled"""	1380
"form_""quantitative"""	1381
"lemma_""quantitative"""	1382
"form_""expansion"""	1383
"lemma_""expansion"""	1384
"form_""qualitative"""	1385
"lemma_""qualitative"""	1386
"form_""While"""	1387
"lemma_""while"""	1388
"form_""fine"""	1389
"lemma_""fine"""	1390
"form_""work"""	1391
"lemma_""work"""	1392
"form_""rather"""	1393
"lemma_""rather"""	1394
"form_""Nor"""	1395
"lemma_""nor"""	1396
"form_""enough"""	1397
"lemma_""enough"""	1398
"form_""Most"""	1399
"form_""agree"""	1400
"lemma_""agree"""	1401
"form_""take"""	1402
"form_""redoubled"""	1403
"lemma_""redouble"""	1404
"form_""efforts"""	1405
"form_""satisfy"""	1406
"lemma_""satisfy"""	1407
"form_""estimated"""	1408
"form_""needs"""	1409
"form_""quantitatively"""	1410
"lemma_""quantitatively"""	1411
"form_""qualitatively"""	1412
"lemma_""qualitatively"""	1413
"form_""developed"""	1414
"form_""selection"""	1415
"lemma_""selection"""	1416
"form_""geared"""	1417
"lemma_""gear"""	1418
"form_""providing"""	1419
"form_""Shortage"""	1420
"form_""talent"""	1421
"lemma_""talent"""	1422
"form_""With"""	1423
"form_""complexity"""	1424
"lemma_""complexity"""	1425
"form_""intensity"""	1426
"lemma_""intensity"""	1427
"form_""whether"""	1428
"lemma_""whether"""	1429
"form_""district"""	1430
"lemma_""district"""	1431
"form_""region"""	1432
"lemma_""region"""	1433
"form_""headquarters"""	1434
"lemma_""headquarters"""	1435
"form_""level"""	1436
"form_""tough"""	1437
"lemma_""tough"""	1438
"form_""Men"""	1439
"form_""qualified"""	1440
"lemma_""qualify"""	1441
"form_""broader"""	1442
"form_""task"""	1443
"lemma_""task"""	1444
"form_""manager"""	1445
"lemma_""manager"""	1446
"form_""scarce"""	1447
"lemma_""scarce"""	1448
"form_""due"""	1449
"lemma_""due"""	1450
"form_""demanding"""	1451
"form_""combination"""	1452
"lemma_""combination"""	1453
"form_""qualifications"""	1454
"lemma_""qualification"""	1455
"form_""called"""	1456
"lemma_""call"""	1457
"form_""growth"""	1458
"lemma_""growth"""	1459
"form_""outdistanced"""	1460
"lemma_""outdistance"""	1461
"form_""available"""	1462
"lemma_""available"""	1463
"form_""supply"""	1464
"lemma_""supply"""	1465
"form_""exceed"""	1466
"lemma_""exceed"""	1467
"form_""Does"""	1468
"form_""selecting"""	1469
"lemma_""select"""	1470
"form_""longer"""	1471
"form_""compensation"""	1472
"lemma_""compensation"""	1473
"form_""plan"""	1474
"form_""attract"""	1475
"lemma_""attract"""	1476
"form_""top"""	1477
"lemma_""top"""	1478
"form_""notch"""	1479
"lemma_""notch"""	1480
"form_""Complexity"""	1481
"form_""complete"""	1482
"lemma_""complete"""	1483
"form_""Every"""	1484
"form_""single"""	1485
"lemma_""single"""	1486
"form_""touched"""	1487
"lemma_""touch"""	1488
"form_""thus"""	1489
"lemma_""thus"""	1490
"form_""far"""	1491
"lemma_""far"""	1492
"form_""related"""	1493
"lemma_""related"""	1494
"form_""Hip"""	1495
"lemma_""hip"""	1496
"form_""pocket"""	1497
"lemma_""pocket"""	1498
"form_""tactics"""	1499
"lemma_""tactic"""	1500
"form_""harder"""	1501
"lemma_""hard"""	1502
"form_""apply"""	1503
"lemma_""apply"""	1504
"form_""beverage"""	1505
"lemma_""beverage"""	1506
"form_""highly"""	1507
"lemma_""highly"""	1508
"form_""They"""	1509
"form_""investments"""	1510
"lemma_""investment"""	1511
"form_""automation"""	1512
"lemma_""automation"""	1513
"form_""ca"""	1514
"form_""switch"""	1515
"form_""either"""	1516
"lemma_""either"""	1517
"form_""was"""	1518
"form_""formerly"""	1519
"lemma_""formerly"""	1520
feats_ExtPos=ADV	1521
"form_""least"""	1522
"lemma_""least"""	1523
"form_""economically"""	1524
"lemma_""economically"""	1525
"form_""emphasized"""	1526
"lemma_""emphasize"""	1527
"form_""sufficiently"""	1528
"lemma_""sufficiently"""	1529
"form_""find"""	1530
"lemma_""find"""	1531
"form_""too"""	1532
"form_""executives"""	1533
"form_""so"""	1534
"lemma_""so"""	1535
"form_""burdened"""	1536
"lemma_""burden"""	1537
"form_""detail"""	1538
"lemma_""detail"""	1539
"form_""short"""	1540
"lemma_""short"""	1541
"form_""annual"""	1542
"lemma_""annual"""	1543
"form_""reviewed"""	1544
"lemma_""review"""	1545
"form_""throughout"""	1546
"lemma_""throughout"""	1547
"form_""group"""	1548
"form_""perspective"""	1549
"lemma_""perspective"""	1550
"form_""everyone"""	1551
"lemma_""everyone"""	1552
feats_PronType=Tot	1553
"form_""team"""	1554
"lemma_""team"""	1555
"form_""5"""	1556
"lemma_""5"""	1557
"form_""yr"""	1558
"form_""wrapped"""	1559
"lemma_""wrap"""	1560
"form_""defining"""	1561
"lemma_""define"""	1562
"form_""realistically"""	1563
"lemma_""realistically"""	1564
"form_""Solutions"""	1565
"lemma_""solution"""	1566
"form_""suggest"""	1567
"lemma_""suggest"""	1568
"form_""themselves"""	1569
"lemma_""themselves"""	1570
"form_""accurately"""	1571
"lemma_""accurately"""	1572
"form_""pinpoint"""	1573
"lemma_""pinpoint"""	1574
"form_""time"""	1575
"lemma_""time"""	1576
"form_""give"""	1577
"form_""objective"""	1578
"lemma_""objective"""	1579
"form_""consideration"""	1580
"lemma_""consideration"""	1581
"form_""questions"""	1582
"lemma_""question"""	1583
"form_""provoke"""	1584
"lemma_""provoke"""	1585
"form_""then"""	1586
"lemma_""then"""	1587
"form_""constructive"""	1588
"lemma_""constructive"""	1589
"form_""step"""	1590
"lemma_""step"""	1591
"form_""toward"""	1592
"lemma_""toward"""	1593
"form_""assessing"""	1594
"form_""outlook"""	1595
"lemma_""outlook"""	1596
"form_""interest"""	1597
"lemma_""interest"""	1598
"form_""rates"""	1599
"lemma_""rate"""	1600
"form_""1961"""	1601
"lemma_""1961"""	1602
"form_""question"""	1603
"form_""always"""	1604
"lemma_""always"""	1605
"form_""prospect"""	1606
"lemma_""prospect"""	1607
"form_""By"""	1608
"form_""large"""	1609
"form_""happens"""	1610
"lemma_""happen"""	1611
"form_""govern"""	1612
"lemma_""govern"""	1613
"form_""relationship"""	1614
"form_""between"""	1615
"lemma_""between"""	1616
"form_""conditions"""	1617
"lemma_""condition"""	1618
"form_""capital"""	1619
"lemma_""capital"""	1620
"form_""trend"""	1621
feats_90	1622
"form_""exert"""	1623
"lemma_""exer"""	1624
"form_""decisive"""	1625
"lemma_""decisive"""	1626
"form_""influence"""	1627
"form_""fiscal"""	1628
"lemma_""fiscal"""	1629
"form_""monetary"""	1630
"lemma_""monetary"""	1631
"form_""Federal"""	1632
"lemma_""Federal"""	1633
"form_""policies"""	1634
"lemma_""policy"""	1635
"form_""affect"""	1636
"lemma_""affect"""	1637
"form_""Nineteen"""	1638
"lemma_""nineteen"""	1639
"form_""sixty"""	1640
"form_""baffling"""	1641
"lemma_""baffling"""	1642
"form_""year"""	1643
"form_""analysts"""	1644
"lemma_""analyst"""	1645
"form_""During"""	1646
"form_""moved"""	1647
"lemma_""move"""	1648
"form_""record"""	1649
"lemma_""record"""	1650
"form_""plateau"""	1651
"lemma_""plateau"""	1652
"form_""persistent"""	1653
"lemma_""persistent"""	1654
"form_""signs"""	1655
"lemma_""sign"""	1656
"form_""slack"""	1657
"lemma_""slack"""	1658
"form_""tendency"""	1659
"lemma_""tendency"""	1660
"form_""soften"""	1661
"lemma_""soften"""	1662
"form_""somewhat"""	1663
"lemma_""somewhat"""	1664
"form_""evident"""	1665
"lemma_""evident"""	1666
"form_""Although"""	1667
"lemma_""although"""	1668
"form_""pause"""	1669
"lemma_""pause"""	1670
"form_""advance"""	1671
"form_""quite"""	1672
"lemma_""quite"""	1673
"form_""modest"""	1674
"lemma_""modest"""	1675
"form_""hard"""	1676
"form_""escape"""	1677
"lemma_""escape"""	1678
"form_""conclusion"""	1679
"lemma_""conclusion"""	1680
"form_""softening"""	1681
"lemma_""softening"""	1682
"form_""quarter"""	1683
"lemma_""quarter"""	1684
feats_NumType=Frac	1685
"form_""difficult"""	1686
"lemma_""difficult"""	1687
"form_""powerful"""	1688
"lemma_""powerful"""	1689
"form_""sources"""	1690
"lemma_""source"""	1691
"form_""would"""	1692
"lemma_""would"""	1693
"form_""upward"""	1694
"lemma_""upward"""	1695
"form_""thrust"""	1696
"lemma_""thrust"""	1697
"form_""rate"""	1698
"lemma_""spending"""	1699
"form_""topping"""	1700
"form_""facing"""	1701
"form_""decline"""	1702
"lemma_""decline"""	1703
"form_""earlier"""	1704
"lemma_""early"""	1705
"form_""cycles"""	1706
"lemma_""cycle"""	1707
"form_""occurred"""	1708
"lemma_""occur"""	1709
"form_""sharp"""	1710
"lemma_""sharp"""	1711
"form_""upturn"""	1712
"lemma_""upturn"""	1713
"form_""residential"""	1714
"lemma_""residential"""	1715
"form_""construction"""	1716
"lemma_""construction"""	1717
"form_""mortgage"""	1718
"lemma_""mortgage"""	1719
"form_""financing"""	1720
"lemma_""financing"""	1721
"form_""became"""	1722
"form_""easier"""	1723
"lemma_""easy"""	1724
"form_""obtain"""	1725
"lemma_""obtain"""	1726
"form_""At"""	1727
"form_""however"""	1728
"lemma_""however"""	1729
"form_""increased"""	1730
"form_""availability"""	1731
"lemma_""availability"""	1732
"form_""credit"""	1733
"lemma_""credit"""	1734
"form_""usual"""	1735
"lemma_""usual"""	1736
"form_""speed"""	1737
"lemma_""speed"""	1738
"form_""stimulate"""	1739
"lemma_""stimulate"""	1740
"form_""rise"""	1741
"lemma_""rise"""	1742
"form_""unsold"""	1743
"lemma_""unsold"""	1744
"form_""houses"""	1745
"lemma_""house"""	1746
"form_""moderate"""	1747
"lemma_""moderate"""	1748
"form_""vacancy"""	1749
"lemma_""vacancy"""	1750
"form_""apartments"""	1751
"lemma_""apartment"""	1752
"form_""7.6"""	1753
"lemma_""7.6"""	1754
"form_""%"""	1755
"lemma_""%"""	1756
"form_""September"""	1757
"lemma_""September"""	1758
"form_""favorable"""	1759
"lemma_""favorable"""	1760
"form_""vein"""	1761
"lemma_""vein"""	1762
"form_""should"""	1763
"lemma_""should"""	1764
"form_""receive"""	1765
"lemma_""receive"""	1766
"form_""stimulus"""	1767
"lemma_""stimulus"""	1768
"form_""rising"""	1769
"form_""reduction"""	1770
"lemma_""reduction"""	1771
"form_""probably"""	1772
"lemma_""probably"""	1773
"form_""run"""	1774
"lemma_""run"""	1775
"form_""part"""	1776
"lemma_""part"""	1777
"form_""course"""	1778
"lemma_""course"""	1779
"form_""October"""	1780
"lemma_""October"""	1781
"form_""4"""	1782
"lemma_""4"""	1783
"form_""month"""	1784
"lemma_""month"""	1785
"form_""encouraging"""	1786
"lemma_""encourage"""	1787
"form_""connection"""	1788
"lemma_""connection"""	1789
"form_""survey"""	1790
"lemma_""survey"""	1791
"form_""National"""	1792
"lemma_""National"""	1793
"form_""Industrial"""	1794
"lemma_""Industrial"""	1795
"form_""Conference"""	1796
"lemma_""Conference"""	1797
"form_""Board"""	1798
"lemma_""Board"""	1799
"form_""shows"""	1800
"lemma_""show"""	1801
"form_""decided"""	1802
"lemma_""decide"""	1803
"form_""pickup"""	1804
"lemma_""pickup"""	1805
"form_""pattern"""	1806
"lemma_""pattern"""	1807
"form_""lies"""	1808
"lemma_""lie"""	1809
"form_""ahead"""	1810
"lemma_""ahead"""	1811
"form_""us"""	1812
"form_""further"""	1813
"lemma_""further"""	1814
"form_""spring"""	1815
"lemma_""spring"""	1816
"form_""economic"""	1817
"lemma_""economic"""	1818
"form_""gets"""	1819
"form_""recovery"""	1820
"lemma_""recovery"""	1821
"form_""sparked"""	1822
"lemma_""spark"""	1823
"form_""housing"""	1824
"lemma_""housing"""	1825
"dep_""nmod:tmod"""	1826
"form_""response"""	1827
"lemma_""response"""	1828
"form_""readily"""	1829
"lemma_""readily"""	1830
"form_""Government"""	1831
"lemma_""government"""	1832
"form_""sustained"""	1833
"lemma_""sustain"""	1834
"form_""rebuilding"""	1835
"lemma_""rebuild"""	1836
"form_""Slight"""	1837
"lemma_""Slight"""	1838
"form_""downward"""	1839
"lemma_""downward"""	1840
"form_""What"""	1841
"form_""about"""	1842
"lemma_""about"""	1843
"form_""suggests"""	1844
"form_""several"""	1845
"lemma_""several"""	1846
"form_""months"""	1847
"form_""funds"""	1848
"lemma_""fund"""	1849
"form_""moderately"""	1850
"lemma_""moderately"""	1851
"form_""move"""	1852
"form_""little"""	1853
"lemma_""little"""	1854
"dep_""obl:npmod"""	1855
"form_""especially"""	1856
"lemma_""especially"""	1857
"form_""state"""	1858
"lemma_""state"""	1859
"form_""local"""	1860
"lemma_""local"""	1861
"form_""bonds"""	1862
"lemma_""bond"""	1863
"form_""those"""	1864
"form_""publicly"""	1865
"lemma_""publicly"""	1866
"form_""offered"""	1867
"lemma_""offer"""	1868
"form_""corporate"""	1869
"lemma_""corporate"""	1870
"form_""However"""	1871
"form_""bond"""	1872
"form_""calendar"""	1873
"lemma_""calendar"""	1874
"form_""amount"""	1875
"lemma_""amount"""	1876
"form_""municipal"""	1877
"lemma_""municipal"""	1878
"form_""issues"""	1879
"lemma_""issue"""	1880
"form_""approved"""	1881
"lemma_""approve"""	1882
"form_""voters"""	1883
"lemma_""voter"""	1884
"form_""over"""	1885
"lemma_""over"""	1886
"form_""demands"""	1887
"form_""likely"""	1888
"lemma_""likely"""	1889
"form_""remain"""	1890
"lemma_""remain"""	1891
"form_""reduced"""	1892
"lemma_""reduce"""	1893
"form_""moreover"""	1894
"form_""saving"""	1895
"lemma_""save"""	1896
"form_""lending"""	1897
"lemma_""lending"""	1898
"form_""institutions"""	1899
"lemma_""institution"""	1900
"form_""mortgages"""	1901
"form_""although"""	1902
"form_""ease"""	1903
"lemma_""ease"""	1904
"form_""occur"""	1905
"form_""primarily"""	1906
"lemma_""primarily"""	1907
"form_""e.g."""	1908
"lemma_""e.g."""	1909
feats_Abbr=Yes	1910
"form_""downpayment"""	1911
"lemma_""downpayment"""	1912
"form_""amortization"""	1913
"lemma_""amortization"""	1914
"form_""follows"""	1915
"form_""suggested"""	1916
"form_""additional"""	1917
"lemma_""additional"""	1918
"form_""steps"""	1919
"form_""Reserve"""	1920
"lemma_""Reserve"""	1921
"form_""authorities"""	1922
"lemma_""authority"""	1923
"form_""Certainly"""	1924
"lemma_""certainly"""	1925
"form_""discount"""	1926
"lemma_""discount"""	1927
"form_""strong"""	1928
"lemma_""strong"""	1929
"form_""possibility"""	1930
"lemma_""possibility"""	1931
"form_""reserve"""	1932
"lemma_""reserve"""	1933
"form_""banking"""	1934
"lemma_""banking"""	1935
"form_""system"""	1936
"lemma_""system"""	1937
"form_""required"""	1938
"form_""pay"""	1939
"form_""consequences"""	1940
"lemma_""consequence"""	1941
"form_""actions"""	1942
"lemma_""action"""	1943
"form_""respect"""	1944
"lemma_""respect"""	1945
"form_""international"""	1946
"lemma_""international"""	1947
"form_""payments"""	1948
"lemma_""payment"""	1949
"form_""outflow"""	1950
"lemma_""outflow"""	1951
"form_""gold"""	1952
"lemma_""gold"""	1953
"form_""regard"""	1954
"form_""avoiding"""	1955
"lemma_""avoid"""	1956
"form_""creation"""	1957
"lemma_""creation"""	1958
"form_""excessive"""	1959
"lemma_""excessive"""	1960
"form_""liquidity"""	1961
"lemma_""liquidity"""	1962
"form_""delay"""	1963
"form_""policy"""	1964
"form_""measures"""	1965
"lemma_""measure"""	1966
"form_""cycle"""	1967
"form_""Open"""	1968
"lemma_""Open"""	1969
"form_""One"""	1970
"dep_""nsubj:outer"""	1971
"form_""intriguing"""	1972
"lemma_""intrigue"""	1973
"form_""departures"""	1974
"lemma_""departure"""	1975
"form_""confining"""	1976
"lemma_""confine"""	1977
